Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000853,2023-07-25 09:35:53,William Franco,"['Ketchup', 'Paper Towels', 'Cleaning Spray']",2,62.26,Debit Card,Seattle,Warehouse Club,True,Student,Fall,BOGO (Buy One Get One)
1000000854,2022-03-23 07:21:36,Danielle Gaines,"['Tomatoes', 'Ironing Board']",7,69.23,Mobile Payment,Boston,Supermarket,False,Teenager,Spring,None
1000000855,2022-05-18 11:27:29,Julian Woods,"['Yogurt', 'Iron', 'Dish Soap', 'Milk']",6,18.4,Debit Card,Dallas,Specialty Store,True,Senior Citizen,Fall,Discount on Selected Items
1000000856,2020-10-04 15:40:18,Maria Watson,"['Garden Hose', 'Chicken']",5,70.71,Mobile Payment,Houston,Specialty Store,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000857,2022-01-05 09:30:22,Carl Gardner,"['Toothbrush', 'Deodorant', 'Olive Oil', 'Bread', 'Carrots']",4,55.14,Mobile Payment,Miami,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000000858,2021-09-10 22:40:46,Jesus Henson,['Cheese'],3,30.39,Mobile Payment,Boston,Supermarket,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000859,2020-12-06 07:24:38,Caroline Levine,"['Shaving Cream', 'Mop', 'Vacuum Cleaner', 'Toothpaste']",9,17.94,Mobile Payment,Seattle,Supermarket,False,Young Adult,Winter,None
1000000860,2020-02-02 15:22:58,Daniel Rivera,"['Canned Soup', 'Spinach']",3,13.65,Cash,New York,Supermarket,True,Teenager,Summer,Discount on Selected Items
1000000861,2022-02-27 23:01:51,Robin Orr,['Butter'],8,98.57,Credit Card,Seattle,Supermarket,False,Middle-Aged,Summer,Discount on Selected Items
1000000862,2022-07-23 13:35:00,Justin Jenkins,['Jam'],6,8.43,Debit Card,New York,Warehouse Club,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000863,2021-03-24 06:09:00,Todd Johnston,"['Mustard', 'Broom']",1,27.3,Cash,San Francisco,Pharmacy,False,Homemaker,Spring,Discount on Selected Items
1000000864,2021-10-22 03:28:21,Kathy Gonzalez,['Deodorant'],10,6.68,Mobile Payment,Seattle,Department Store,True,Teenager,Spring,Discount on Selected Items
1000000865,2020-10-20 02:00:24,Shelly Mclaughlin,"['BBQ Sauce', 'Insect Repellent', 'Rice', 'Cleaning Rags']",8,88.33,Credit Card,New York,Department Store,True,Student,Fall,BOGO (Buy One Get One)
1000000866,2023-07-20 01:02:44,Michael Jackson,"['Vinegar', 'Trash Bags']",9,85.56,Debit Card,Atlanta,Department Store,False,Retiree,Spring,None
1000000867,2020-02-07 07:39:52,John Franklin,"['Sponges', 'Cleaning Spray', 'Insect Repellent']",10,66.64,Mobile Payment,Los Angeles,Convenience Store,True,Student,Spring,BOGO (Buy One Get One)
1000000868,2023-02-21 07:32:06,Alan Simpson,['Toothpaste'],5,87.29,Credit Card,Dallas,Specialty Store,False,Teenager,Fall,Discount on Selected Items
1000000869,2023-09-11 18:13:15,George Jackson,"['Cheese', 'Vinegar', 'Trash Bags']",5,78.4,Mobile Payment,Houston,Department Store,False,Retiree,Fall,Discount on Selected Items
1000000870,2022-11-09 13:02:48,Zachary Young,"['Cereal', 'Potatoes', 'Cleaning Spray']",3,60.64,Cash,Chicago,Pharmacy,False,Middle-Aged,Fall,Discount on Selected Items
1000000871,2022-03-21 13:18:00,Jaime Robinson,"['Light Bulbs', 'Tea']",4,52.5,Credit Card,Los Angeles,Supermarket,True,Homemaker,Spring,Discount on Selected Items
1000000872,2023-06-29 23:01:53,Frederick Jones,"['Shaving Cream', 'Shower Gel']",8,73.14,Credit Card,New York,Supermarket,True,Young Adult,Spring,Discount on Selected Items
1000000873,2020-07-08 11:13:53,Jennifer King,"['Ice Cream', 'Eggs', 'Syrup', 'Cereal Bars', 'Vinegar']",10,91.0,Cash,Dallas,Specialty Store,True,Senior Citizen,Spring,None
1000000874,2023-01-14 09:06:22,Lisa Miller,['Yogurt'],5,66.0,Credit Card,Miami,Department Store,True,Retiree,Fall,Discount on Selected Items
1000000875,2020-12-17 09:56:23,Lisa Salinas,"['Power Strips', 'Feminine Hygiene Products']",9,57.25,Mobile Payment,San Francisco,Supermarket,False,Student,Spring,Discount on Selected Items
1000000876,2021-08-26 12:18:35,Martha Brown,"['Tissues', 'Tea', 'Plant Fertilizer', 'Mustard', 'Ironing Board']",1,90.94,Credit Card,Dallas,Convenience Store,False,Teenager,Spring,Discount on Selected Items
1000000877,2023-09-04 01:50:27,Brandi Alexander,"['Extension Cords', 'Baby Wipes', 'Mustard']",4,30.08,Mobile Payment,Boston,Specialty Store,False,Senior Citizen,Summer,None
1000000878,2022-01-05 12:49:53,Heather Bender,"['Iron', 'Extension Cords', 'Honey', 'Apple', 'Yogurt']",4,82.44,Mobile Payment,Miami,Pharmacy,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000879,2020-06-27 11:21:34,Robert Williams,"['Spinach', 'Sponges']",2,82.38,Cash,Miami,Supermarket,True,Student,Fall,Discount on Selected Items
1000000880,2021-08-13 13:18:56,Michelle Baker,['Vinegar'],7,49.16,Mobile Payment,Chicago,Supermarket,True,Young Adult,Winter,None
1000000881,2021-01-18 13:50:58,George Campos,"['Ironing Board', 'Orange']",5,56.26,Credit Card,Atlanta,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One)
1000000882,2022-10-01 04:44:43,David Hughes,['Honey'],9,67.89,Credit Card,San Francisco,Warehouse Club,False,Homemaker,Summer,Discount on Selected Items
1000000883,2022-08-19 08:12:03,Jacob Robinson,"['Eggs', 'Syrup', 'Air Freshener', 'Yogurt']",6,77.21,Mobile Payment,Boston,Specialty Store,True,Homemaker,Spring,Discount on Selected Items
1000000884,2022-02-07 21:24:41,Stephanie Williams,"['Jam', 'Laundry Detergent', 'Carrots', 'Tissues', 'Honey']",8,56.41,Credit Card,Los Angeles,Specialty Store,False,Retiree,Winter,None
1000000885,2020-04-24 13:34:14,Susan Hernandez,['Pancake Mix'],8,79.94,Cash,New York,Pharmacy,True,Homemaker,Fall,Discount on Selected Items
1000000886,2021-04-24 14:38:05,Denise Jackson,"['Light Bulbs', 'Canned Soup', 'Syrup', 'Shower Gel']",7,23.09,Debit Card,Boston,Convenience Store,False,Teenager,Winter,Discount on Selected Items
1000000887,2021-05-09 13:33:21,Emily Douglas,"['Iron', 'Trash Cans', 'Potatoes', 'Rice', 'Insect Repellent']",9,51.23,Credit Card,Atlanta,Specialty Store,False,Retiree,Spring,None
1000000888,2021-07-24 18:17:16,Angela Jackson,['Razors'],2,49.58,Cash,New York,Warehouse Club,False,Student,Fall,None
1000000889,2020-04-21 08:09:38,Mr. James White MD,"['BBQ Sauce', 'Plant Fertilizer', 'Hand Sanitizer', 'Dustpan', 'Olive Oil']",8,90.11,Mobile Payment,Dallas,Supermarket,False,Homemaker,Fall,Discount on Selected Items
1000000890,2021-09-25 01:26:55,Brandy Chapman,"['Syrup', 'Ketchup', 'Trash Bags', 'Cheese']",7,10.37,Credit Card,Los Angeles,Convenience Store,False,Teenager,Summer,Discount on Selected Items
1000000891,2022-04-11 08:10:18,Andrew Walton,"['Toothpaste', 'Deodorant', 'Shampoo', 'Cereal', 'Orange']",6,69.18,Debit Card,Miami,Specialty Store,False,Teenager,Summer,BOGO (Buy One Get One)
1000000892,2023-05-17 23:46:54,Rachel Cantrell,['Banana'],10,59.69,Debit Card,Houston,Pharmacy,False,Senior Citizen,Winter,None
1000000893,2022-11-30 04:22:11,Lori Ford,"['Power Strips', 'Apple', 'Trash Bags', 'Potatoes']",1,63.16,Cash,Chicago,Warehouse Club,True,Student,Fall,Discount on Selected Items
1000000894,2021-02-27 20:13:07,David Morse,"['Coffee', 'Diapers', 'Extension Cords', 'Shower Gel']",5,30.36,Credit Card,Miami,Pharmacy,False,Teenager,Fall,BOGO (Buy One Get One)
1000000895,2021-02-17 06:26:36,William Bennett,"['Cleaning Spray', 'Hair Gel', 'Pasta']",1,12.15,Mobile Payment,Chicago,Pharmacy,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000896,2021-02-12 14:09:02,Donald Khan,"['Feminine Hygiene Products', 'Ketchup', 'Toothpaste', 'Baby Wipes']",9,14.47,Mobile Payment,Chicago,Pharmacy,True,Professional,Spring,Discount on Selected Items
1000000897,2021-09-21 06:38:24,Danny Arnold,"['Tissues', 'Paper Towels', 'Mayonnaise', 'Air Freshener']",3,65.82,Mobile Payment,Miami,Specialty Store,False,Senior Citizen,Spring,Discount on Selected Items
1000000898,2020-11-12 13:20:01,Alexis Miller,"['Carrots', 'Honey', 'Cleaning Rags', 'Soda', 'Hair Gel']",1,12.53,Debit Card,San Francisco,Department Store,True,Retiree,Winter,Discount on Selected Items
1000000899,2022-06-19 16:11:26,Rachel Montgomery,"['Shampoo', 'Shower Gel']",4,59.01,Debit Card,Chicago,Specialty Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000000900,2023-09-07 13:06:26,Rhonda Perkins,"['Potatoes', 'Shrimp', 'Trash Cans', 'Soap']",7,23.18,Debit Card,Dallas,Department Store,True,Student,Fall,BOGO (Buy One Get One)
1000000901,2021-02-06 23:35:05,Robert Clark,"['Dishware', 'Pickles', 'Shampoo']",6,33.52,Mobile Payment,Miami,Convenience Store,True,Retiree,Summer,None
1000000902,2022-11-05 12:28:51,William Mendoza,"['Carrots', 'Insect Repellent', 'Light Bulbs']",7,32.23,Cash,Dallas,Specialty Store,True,Senior Citizen,Summer,Discount on Selected Items
1000000903,2022-09-08 05:53:07,Justin Cole,['Vacuum Cleaner'],4,57.9,Debit Card,Los Angeles,Supermarket,True,Senior Citizen,Winter,None
1000000904,2021-08-01 01:55:36,Juan Williams,['Mayonnaise'],9,61.72,Cash,New York,Convenience Store,False,Student,Spring,None
1000000905,2022-01-20 21:54:16,Jaclyn Mccoy,"['Pasta', 'Dustpan']",10,40.62,Cash,Miami,Pharmacy,False,Retiree,Winter,None
1000000906,2022-12-31 10:32:43,Melanie Martinez,['Ketchup'],7,53.92,Credit Card,Atlanta,Specialty Store,True,Homemaker,Spring,None
1000000907,2023-02-18 06:14:26,Kyle Moore,"['Toilet Paper', 'Vacuum Cleaner', 'Pickles', 'Iron', 'Ironing Board']",2,36.59,Mobile Payment,Atlanta,Convenience Store,True,Young Adult,Spring,None
1000000908,2020-06-09 20:09:04,Kristie Kline,['Cereal'],5,97.62,Debit Card,Chicago,Warehouse Club,True,Retiree,Summer,Discount on Selected Items
1000000909,2022-10-13 05:49:15,Gregory Browning,"['Sponges', 'Lawn Mower', 'Cleaning Spray', 'Olive Oil']",9,43.75,Cash,Dallas,Pharmacy,False,Young Adult,Summer,BOGO (Buy One Get One)
1000000910,2022-10-11 22:21:01,Shari Crosby,['Plant Fertilizer'],9,36.21,Credit Card,Boston,Supermarket,False,Student,Winter,BOGO (Buy One Get One)
1000000911,2020-03-12 03:48:16,Brandon Little,"['Shrimp', 'Shrimp', 'Shrimp']",6,43.55,Cash,Dallas,Convenience Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000000912,2023-04-20 02:12:39,Darren Bennett,"['Spinach', 'Potatoes', 'Garden Hose', 'Ironing Board']",2,60.16,Credit Card,Miami,Specialty Store,False,Student,Fall,None
1000000913,2021-09-14 22:52:21,Michael King,"['Vinegar', 'Sponges']",10,13.37,Credit Card,Dallas,Department Store,False,Student,Spring,Discount on Selected Items
1000000914,2023-04-16 18:59:20,Amy Nunez,"['Pasta', 'Mop']",10,38.49,Debit Card,Dallas,Pharmacy,False,Teenager,Summer,None
1000000915,2020-02-28 09:01:41,Jennifer Villegas,"['Insect Repellent', 'Peanut Butter', 'Insect Repellent', 'Feminine Hygiene Products']",7,43.83,Debit Card,Chicago,Convenience Store,False,Young Adult,Spring,BOGO (Buy One Get One)
1000000916,2023-02-07 21:16:25,Miranda Gutierrez,"['Milk', 'Mop', 'Iron']",6,51.43,Mobile Payment,Houston,Department Store,True,Professional,Fall,BOGO (Buy One Get One)
1000000917,2020-06-01 04:33:43,Rachel Jenkins,"['Water', 'Pickles', 'Beef', 'Hair Gel']",8,46.61,Debit Card,Seattle,Department Store,True,Young Adult,Winter,None
1000000918,2022-04-26 04:02:06,Miss Beth Davis DVM,"['Shrimp', 'Chicken']",3,28.55,Cash,Los Angeles,Department Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000000919,2023-02-10 12:09:00,Theresa Howard,"['Trash Bags', 'Toothpaste', 'Cereal', 'Olive Oil', 'Vacuum Cleaner']",2,95.79,Credit Card,Miami,Pharmacy,False,Senior Citizen,Summer,Discount on Selected Items
1000000920,2023-03-01 12:35:58,John Trujillo,"['Air Freshener', 'Mayonnaise', 'Vacuum Cleaner']",5,49.03,Debit Card,Seattle,Supermarket,True,Student,Summer,Discount on Selected Items
1000000921,2021-04-06 00:37:31,Carol Martinez,['Sponges'],4,34.8,Cash,Atlanta,Department Store,True,Teenager,Spring,None
1000000922,2020-11-30 00:41:41,Karen Wilson,['Jam'],2,71.58,Cash,New York,Department Store,False,Professional,Winter,BOGO (Buy One Get One)
1000000923,2020-08-01 21:23:19,John Proctor,['Shrimp'],10,26.91,Debit Card,Houston,Pharmacy,True,Teenager,Summer,BOGO (Buy One Get One)
1000000924,2020-03-05 10:20:41,Brian Thompson,"['Plant Fertilizer', 'Carrots', 'Shampoo']",6,60.72,Mobile Payment,Houston,Convenience Store,True,Student,Winter,BOGO (Buy One Get One)
1000000925,2023-04-15 22:23:39,Troy Ramirez,['Cereal Bars'],4,32.19,Debit Card,Seattle,Pharmacy,True,Student,Fall,Discount on Selected Items
1000000926,2022-06-02 07:59:16,Jeremy Stevens,"['Iron', 'Broom', 'Cereal']",8,12.74,Credit Card,Dallas,Pharmacy,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000927,2021-12-11 04:53:12,Dawn Rodriguez,"['Honey', 'Toilet Paper', 'Power Strips', 'Pickles']",4,37.72,Debit Card,Los Angeles,Warehouse Club,False,Homemaker,Spring,BOGO (Buy One Get One)
1000000928,2020-03-20 15:58:26,Bradley Wright,"['Butter', 'Syrup', 'Toilet Paper', 'Light Bulbs']",10,92.21,Debit Card,San Francisco,Specialty Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000000929,2020-12-01 04:57:04,Jay Esparza,['Hair Gel'],9,84.73,Credit Card,Dallas,Warehouse Club,False,Senior Citizen,Summer,None
1000000930,2022-02-03 10:49:17,James English,"['Apple', 'Beef']",5,9.48,Cash,Atlanta,Specialty Store,True,Senior Citizen,Winter,Discount on Selected Items
1000000931,2023-02-24 06:47:47,Jodi West,"['Shampoo', 'Shampoo', 'Coffee', 'Coffee']",5,50.73,Credit Card,New York,Department Store,True,Young Adult,Spring,None
1000000932,2021-11-19 16:40:49,Thomas Wang,"['Jam', 'Canned Soup', 'Shrimp']",5,6.26,Credit Card,Seattle,Pharmacy,True,Senior Citizen,Fall,None
1000000933,2022-05-02 12:55:05,Joshua Gardner,"['Tuna', 'Banana']",1,16.31,Mobile Payment,Boston,Department Store,False,Retiree,Fall,None
1000000934,2020-07-12 05:21:40,Laurie Wise,"['Diapers', 'Shower Gel', 'Toothbrush']",5,28.05,Credit Card,Chicago,Warehouse Club,True,Professional,Fall,BOGO (Buy One Get One)
1000000935,2020-10-02 03:36:45,Kyle Winters,"['Hand Sanitizer', 'Soda', 'Deodorant', 'Sponges']",10,45.04,Mobile Payment,Chicago,Supermarket,False,Student,Spring,Discount on Selected Items
1000000936,2020-12-03 05:31:00,Stephanie Phillips MD,"['Pasta', 'Bath Towels', 'Sponges', 'Banana', 'Shrimp']",9,78.39,Mobile Payment,Seattle,Convenience Store,True,Professional,Fall,None
1000000937,2023-09-16 19:11:04,Jason Greer,"['Plant Fertilizer', 'Carrots']",5,76.48,Credit Card,Seattle,Department Store,True,Middle-Aged,Fall,None
1000000938,2022-10-05 04:53:09,Manuel Callahan,"['Hand Sanitizer', 'Tea']",1,91.22,Credit Card,Dallas,Convenience Store,True,Homemaker,Spring,None
1000000939,2022-09-29 09:38:42,Edward Wolfe,"['Mustard', 'Rice', 'Vacuum Cleaner']",9,52.39,Mobile Payment,Boston,Pharmacy,False,Teenager,Summer,None
1000000940,2020-03-02 11:46:29,Joseph Yoder,['Soda'],5,69.98,Debit Card,Boston,Warehouse Club,False,Professional,Fall,BOGO (Buy One Get One)
1000000941,2021-01-03 02:34:17,Angela Price,"['Syrup', 'Shaving Cream', 'Cereal Bars']",2,34.38,Mobile Payment,Boston,Pharmacy,True,Student,Summer,None
1000000942,2020-03-14 07:38:44,Angela Glenn,"['Dishware', 'Soda', 'Tuna']",5,13.36,Cash,Miami,Warehouse Club,True,Student,Winter,BOGO (Buy One Get One)
1000000943,2022-02-16 09:40:35,Tyler Ramirez DDS,"['Carrots', 'Deodorant']",8,11.12,Debit Card,Boston,Warehouse Club,False,Professional,Fall,Discount on Selected Items
1000000944,2020-05-02 03:52:16,Taylor Martinez,"['Water', 'Mayonnaise', 'Dustpan', 'Soda']",7,45.27,Cash,San Francisco,Department Store,False,Student,Spring,Discount on Selected Items
1000000945,2021-03-09 00:03:16,Anne King,"['Spinach', 'Dustpan', 'Toothpaste']",1,72.72,Credit Card,Dallas,Supermarket,False,Young Adult,Spring,Discount on Selected Items
1000000946,2020-04-09 23:34:36,Cassandra Patel,"['Toothbrush', 'Vinegar', 'Tomatoes', 'Pasta']",1,58.22,Mobile Payment,Atlanta,Specialty Store,False,Student,Fall,None
1000000947,2021-06-15 04:01:51,Heather Bartlett,['Ice Cream'],7,28.58,Mobile Payment,New York,Pharmacy,False,Young Adult,Winter,None
1000000948,2022-12-17 09:26:25,Ralph Edwards,"['Bath Towels', 'Insect Repellent', 'Dustpan', 'Toothpaste', 'Canned Soup']",2,85.26,Mobile Payment,Miami,Department Store,False,Professional,Winter,Discount on Selected Items
1000000949,2020-01-26 08:27:33,Jacqueline Dixon,['Diapers'],10,54.69,Debit Card,Atlanta,Warehouse Club,False,Student,Winter,BOGO (Buy One Get One)
1000000950,2022-12-31 01:06:53,Taylor Willis,"['Razors', 'Milk', 'Diapers', 'Diapers', 'Ironing Board']",4,54.17,Credit Card,New York,Supermarket,True,Student,Summer,BOGO (Buy One Get One)
1000000951,2020-01-01 05:16:58,Gina Fields,"['Iron', 'Cereal']",9,49.97,Cash,Boston,Supermarket,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000952,2023-10-02 21:59:29,Sue Hill,"['Ironing Board', 'Ironing Board']",7,44.43,Cash,Boston,Specialty Store,True,Young Adult,Spring,Discount on Selected Items
1000000953,2020-07-31 04:40:56,Cynthia Rowe,['Plant Fertilizer'],9,6.89,Credit Card,Miami,Pharmacy,True,Senior Citizen,Fall,None
1000000954,2022-04-11 17:32:51,Karen Garcia,"['Soda', 'Cereal', 'Trash Bags', 'Lawn Mower']",4,37.98,Credit Card,Los Angeles,Supermarket,True,Teenager,Fall,Discount on Selected Items
1000000955,2023-08-19 17:17:17,Jessica Carrillo,"['Jam', 'Mayonnaise', 'Diapers', 'Yogurt']",9,46.33,Credit Card,Atlanta,Specialty Store,True,Student,Winter,Discount on Selected Items
1000000956,2023-08-05 06:42:11,Lucas Williams,"['Soda', 'Yogurt', 'Garden Hose', 'Deodorant', 'Extension Cords']",10,86.65,Mobile Payment,Los Angeles,Convenience Store,False,Retiree,Fall,Discount on Selected Items
1000000957,2022-01-04 10:23:22,Oscar Smith,"['Apple', 'Olive Oil', 'Banana', 'Toothbrush']",2,46.96,Cash,San Francisco,Department Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000958,2022-07-07 14:46:06,Stephen Russell,['Light Bulbs'],2,59.82,Debit Card,Seattle,Warehouse Club,False,Teenager,Winter,BOGO (Buy One Get One)
1000000959,2020-10-30 07:29:28,Thomas Ruiz,['Jam'],7,17.74,Mobile Payment,New York,Convenience Store,True,Student,Fall,None
1000000960,2020-02-26 14:32:27,Lindsay Rhodes,"['Trash Bags', 'Tomatoes', 'Lawn Mower', 'Trash Cans', 'Syrup']",3,38.56,Mobile Payment,Miami,Supermarket,True,Professional,Summer,None
1000000961,2022-01-15 22:29:38,Gerald Wilson,"['Sponges', 'Onions', 'Potatoes']",1,27.89,Credit Card,Boston,Warehouse Club,False,Retiree,Winter,BOGO (Buy One Get One)
1000000962,2020-02-08 05:02:32,Erin Dillon,['Trash Bags'],3,32.07,Cash,San Francisco,Supermarket,True,Senior Citizen,Fall,None
1000000963,2021-02-17 03:47:49,Robert Bass,['Chicken'],3,91.13,Mobile Payment,New York,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items
1000000964,2022-01-18 10:11:58,Eric Simon,"['Carrots', 'Cereal Bars', 'Laundry Detergent', 'Spinach']",5,71.89,Mobile Payment,Miami,Department Store,True,Student,Fall,BOGO (Buy One Get One)
1000000965,2020-12-28 01:31:55,Marcia Gardner,"['Orange', 'Cleaning Rags', 'Orange']",2,23.37,Mobile Payment,San Francisco,Department Store,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000966,2022-09-06 18:34:00,Courtney Hunt,"['Pickles', 'Olive Oil', 'Onions', 'Shaving Cream']",10,28.56,Credit Card,San Francisco,Warehouse Club,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000967,2021-07-29 14:34:19,Robert Watts,"['Shrimp', 'Toothpaste']",5,16.43,Credit Card,Seattle,Warehouse Club,True,Young Adult,Summer,None
1000000968,2021-10-10 14:41:54,Michael Perez,"['Shower Gel', 'Sponges']",5,44.54,Credit Card,Houston,Convenience Store,True,Middle-Aged,Spring,None
1000000969,2022-04-16 19:05:23,Sarah Mejia,"['Tea', 'Extension Cords']",5,45.75,Cash,Boston,Pharmacy,True,Student,Fall,Discount on Selected Items
1000000970,2023-05-02 06:23:24,Kirsten Larson MD,['Insect Repellent'],9,47.49,Debit Card,Boston,Pharmacy,True,Homemaker,Spring,None
1000000971,2022-05-25 08:33:56,Anita Miller,"['Vinegar', 'Mayonnaise', 'Carrots', 'Toilet Paper']",2,60.73,Debit Card,Dallas,Supermarket,False,Young Adult,Spring,BOGO (Buy One Get One)
1000000972,2020-02-24 17:03:28,Joshua Adams,"['Extension Cords', 'Ironing Board', 'Peanut Butter', 'Jam', 'Rice']",2,61.2,Debit Card,San Francisco,Pharmacy,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000973,2023-05-08 07:26:24,Kevin Rasmussen,"['Rice', 'Trash Bags']",2,49.52,Debit Card,New York,Convenience Store,True,Young Adult,Winter,BOGO (Buy One Get One)
1000000974,2020-02-11 16:23:37,Alexis Gill,"['Razors', 'Potatoes']",9,25.67,Credit Card,Chicago,Department Store,True,Homemaker,Summer,BOGO (Buy One Get One)
1000000975,2021-06-04 23:37:57,Hannah Jackson,['Trash Cans'],10,64.23,Mobile Payment,Miami,Specialty Store,False,Teenager,Summer,BOGO (Buy One Get One)
1000000976,2023-05-13 01:34:03,Ashley Henderson,"['Dishware', 'Deodorant', 'Cheese']",8,89.94,Credit Card,New York,Supermarket,True,Student,Winter,Discount on Selected Items
